 ID do carro  | Horario de Chegada | Tempo de Servico 
5169 | 23 | 16
5170 | 20 | 25
5171 | 18 | 18
5172 | 20 | 15
5173 | 30 | 17
5174 | 18 | 21
5175 | 20 | 13
5176 | 20 | 23
5177 | 26 | 17
5178 | 18 | 17
5179 | 15 | 22
5180 | 15 | 16
5181 | 27 | 24
5182 | 21 | 21
5183 | 16 | 15
5184 | 18 | 21
5185 | 22 | 13
5186 | 15 | 15
5187 | 15 | 22
5188 | 25 | 11
5189 | 17 | 17
5190 | 13 | 18
5191 | 25 | 21
5192 | 34 | 24
5193 | 22 | 20
5194 | 12 | 12
5195 | 15 | 25
5196 | 23 | 18
5197 | 21 | 20
5198 | 17 | 20
5199 | 25 | 14
5200 | 23 | 16
5201 | 29 | 31
5202 | 21 | 22
5203 | 23 | 19
5204 | 15 | 21
5205 | 23 | 20
5206 | 23 | 16
5207 | 18 | 20
5208 | 19 | 17
5209 | 21 | 16
5210 | 20 | 21
5211 | 22 | 23
5212 | 18 | 14
5213 | 17 | 22
5214 | 17 | 15
5215 | 18 | 14
5216 | 13 | 24
5217 | 23 | 18
5218 | 20 | 17
5219 | 17 | 22
5220 | 28 | 20
5221 | 18 | 18
5222 | 20 | 21
5223 | 25 | 18
5224 | 16 | 9
5225 | 19 | 14
5226 | 24 | 18
5227 | 17 | 16
5228 | 26 | 21
5229 | 18 | 20
5230 | 15 | 16
5231 | 20 | 16
5232 | 16 | 21
5233 | 23 | 24
5234 | 15 | 16
5235 | 19 | 18
5236 | 11 | 21
5237 | 20 | 15
5238 | 20 | 17
5239 | 20 | 15
5240 | 20 | 14
5241 | 15 | 17
5242 | 24 | 16
5243 | 20 | 21
5244 | 19 | 17
5245 | 23 | 34
5246 | 12 | 13
5247 | 15 | 33
5248 | 30 | 15
5249 | 16 | 24
5250 | 26 | 26
5251 | 21 | 25
5252 | 14 | 21
5253 | 19 | 17
5254 | 15 | 18
5255 | 30 | 20
5256 | 27 | 19
5257 | 21 | 18
5258 | 12 | 13
5259 | 24 | 26
5260 | 24 | 18
5261 | 21 | 15
5262 | 16 | 17
5263 | 18 | 17
5264 | 18 | 22
5265 | 19 | 23
5266 | 22 | 19
5267 | 23 | 27
5268 | 24 | 20
5269 | 13 | 12
5270 | 16 | 23
5271 | 22 | 17
5272 | 24 | 25
5273 | 22 | 16
5274 | 14 | 20
5275 | 21 | 20
5276 | 18 | 23
5277 | 28 | 23
5278 | 15 | 20
5279 | 22 | 16
5280 | 16 | 16
5281 | 14 | 11
5282 | 14 | 14
5283 | 14 | 22
5284 | 21 | 19
5285 | 20 | 17
5286 | 18 | 25
5287 | 23 | 13
5288 | 22 | 20
5289 | 24 | 21
5290 | 26 | 17
5291 | 20 | 16
5292 | 16 | 18
5293 | 17 | 11
5294 | 24 | 26
5295 | 13 | 14
5296 | 24 | 31
5297 | 22 | 21
5298 | 18 | 21
5299 | 20 | 11
5300 | 23 | 16
5301 | 21 | 17
5302 | 17 | 27
5303 | 14 | 12
5304 | 27 | 21
5305 | 23 | 22
5306 | 12 | 19
5307 | 19 | 21
5308 | 23 | 21
5309 | 20 | 12
5310 | 29 | 22
5311 | 17 | 20
5312 | 26 | 21
5313 | 15 | 11
5314 | 21 | 20
5315 | 26 | 16
5316 | 26 | 25
5317 | 25 | 18
5318 | 18 | 10
5319 | 16 | 16
5320 | 23 | 24
5321 | 17 | 15
5322 | 21 | 13
5323 | 14 | 20
5324 | 27 | 27
5325 | 20 | 23
5326 | 19 | 14
5327 | 23 | 19
5328 | 18 | 22
5329 | 24 | 16
5330 | 23 | 14
5331 | 16 | 13
5332 | 22 | 15
5333 | 24 | 23
5334 | 20 | 18
5335 | 15 | 21
5336 | 13 | 23
5337 | 13 | 21
5338 | 22 | 16
5339 | 14 | 17
5340 | 11 | 17
5341 | 20 | 18
5342 | 23 | 18
5343 | 18 | 25
5344 | 23 | 15
5345 | 15 | 29
5346 | 22 | 17
5347 | 21 | 23
5348 | 18 | 17
5349 | 15 | 23
5350 | 20 | 12
5351 | 22 | 20
5352 | 16 | 17
5353 | 24 | 17
5354 | 20 | 22
5355 | 22 | 21
5356 | 21 | 18
5357 | 23 | 15
5358 | 15 | 21
5359 | 19 | 16
5360 | 14 | 13
5361 | 22 | 22
5362 | 25 | 24
5363 | 15 | 25
5364 | 12 | 17
5365 | 19 | 15
5366 | 19 | 25
5367 | 19 | 21
5368 | 28 | 18
5369 | 20 | 22
5370 | 15 | 25
5371 | 33 | 24
5372 | 25 | 21
5373 | 28 | 27
5374 | 20 | 15
5375 | 22 | 19
5376 | 16 | 26
5377 | 24 | 21
5378 | 16 | 21
5379 | 16 | 24
5380 | 20 | 21
5381 | 24 | 14
5382 | 23 | 18
5383 | 30 | 20
5384 | 21 | 20
5385 | 14 | 13
5386 | 21 | 16
5387 | 21 | 22
5388 | 15 | 18
5389 | 25 | 24
5390 | 15 | 21
5391 | 21 | 12
5392 | 23 | 14
5393 | 16 | 17
5394 | 19 | 19
5395 | 18 | 17
5396 | 24 | 9
5397 | 22 | 15
5398 | 26 | 18
5399 | 28 | 17
5400 | 18 | 21
5401 | 15 | 16
5402 | 25 | 18
5403 | 21 | 19
5404 | 25 | 23
5405 | 16 | 18
5406 | 20 | 14
5407 | 17 | 16
5408 | 21 | 12
5409 | 26 | 20
5410 | 22 | 20
5411 | 19 | 18
5412 | 23 | 21
5413 | 13 | 17
5414 | 24 | 28
5415 | 10 | 22
5416 | 21 | 20
5417 | 19 | 24
5418 | 13 | 29
5419 | 18 | 16
5420 | 22 | 17
5421 | 17 | 19
5422 | 13 | 25
5423 | 24 | 13
5424 | 26 | 21
5425 | 18 | 29
5426 | 16 | 24
5427 | 16 | 25
5428 | 21 | 9
5429 | 18 | 17
5430 | 14 | 20
5431 | 18 | 21
5432 | 14 | 18
5433 | 18 | 21
5434 | 19 | 23
5435 | 29 | 9
5436 | 23 | 13
5437 | 11 | 18
5438 | 20 | 16
5439 | 30 | 18
5440 | 20 | 18
5441 | 20 | 21
5442 | 22 | 21
5443 | 18 | 12
5444 | 16 | 17
5445 | 23 | 20
5446 | 13 | 20
5447 | 14 | 22
5448 | 24 | 21
5449 | 20 | 21
5450 | 30 | 21
5451 | 17 | 14
5452 | 18 | 11
5453 | 18 | 10
5454 | 20 | 12
5455 | 14 | 18
5456 | 19 | 16
5457 | 23 | 17
5458 | 22 | 17
5459 | 31 | 22
5460 | 19 | 26
5461 | 19 | 21
5462 | 12 | 21
5463 | 23 | 17
5464 | 24 | 16
5465 | 21 | 10
5466 | 20 | 22
5467 | 20 | 14
5468 | 17 | 21
5469 | 19 | 15
5470 | 12 | 19
5471 | 17 | 15
5472 | 24 | 18
5473 | 26 | 17
5474 | 20 | 14
5475 | 21 | 21
5476 | 21 | 14
5477 | 19 | 15
5478 | 15 | 21
5479 | 25 | 10
5480 | 19 | 25
5481 | 23 | 16
5482 | 17 | 18
5483 | 17 | 17
5484 | 32 | 27
5485 | 19 | 24
5486 | 23 | 20
5487 | 18 | 22
5488 | 16 | 22
5489 | 17 | 17
5490 | 16 | 13
5491 | 19 | 18
5492 | 19 | 22
5493 | 24 | 22
5494 | 16 | 19
5495 | 12 | 11
5496 | 24 | 18
5497 | 18 | 19
5498 | 26 | 19
5499 | 12 | 21
5500 | 27 | 20
5501 | 15 | 22
5502 | 26 | 19
5503 | 19 | 22
5504 | 24 | 15
5505 | 21 | 18
5506 | 24 | 21
5507 | 23 | 21
5508 | 26 | 18
5509 | 16 | 21
5510 | 17 | 20
5511 | 22 | 17
5512 | 21 | 15
5513 | 22 | 20
5514 | 22 | 16
5515 | 19 | 19
5516 | 16 | 25
5517 | 17 | 18
5518 | 20 | 17
5519 | 23 | 16
5520 | 13 | 22
5521 | 23 | 25
5522 | 17 | 23
5523 | 20 | 22
5524 | 18 | 13
5525 | 18 | 23
5526 | 20 | 20
5527 | 20 | 21
5528 | 11 | 18
5529 | 21 | 17
5530 | 23 | 21
5531 | 19 | 21
5532 | 13 | 16
5533 | 18 | 19
5534 | 26 | 18
5535 | 18 | 19
5536 | 18 | 17
5537 | 10 | 19
5538 | 17 | 20
5539 | 33 | 17
5540 | 16 | 14
5541 | 23 | 20
5542 | 13 | 14
5543 | 19 | 22
5544 | 23 | 20
5545 | 18 | 15
5546 | 17 | 17
5547 | 17 | 17
5548 | 20 | 18
5549 | 12 | 24
5550 | 18 | 11
5551 | 17 | 18
5552 | 21 | 17
5553 | 24 | 18
5554 | 27 | 17
5555 | 18 | 11
5556 | 21 | 15
5557 | 22 | 13
5558 | 26 | 13
5559 | 18 | 23
5560 | 12 | 19
5561 | 27 | 18
5562 | 20 | 24
5563 | 18 | 28
5564 | 23 | 22
5565 | 23 | 14
5566 | 16 | 13
5567 | 9 | 15
5568 | 18 | 14
5569 | 22 | 20
5570 | 24 | 21
5571 | 23 | 17
5572 | 17 | 19
5573 | 17 | 15
5574 | 26 | 16
5575 | 18 | 16
5576 | 20 | 18
5577 | 19 | 12
5578 | 17 | 21
5579 | 24 | 21
5580 | 20 | 20
5581 | 26 | 15
5582 | 18 | 22
5583 | 21 | 14
5584 | 18 | 22
5585 | 20 | 13
5586 | 30 | 23
5587 | 21 | 13
5588 | 20 | 18
5589 | 13 | 17
5590 | 23 | 18
5591 | 27 | 20
5592 | 15 | 25
5593 | 20 | 17
5594 | 18 | 16
5595 | 19 | 14
5596 | 13 | 18
5597 | 16 | 11
5598 | 11 | 20
5599 | 14 | 21
5600 | 14 | 14
5601 | 22 | 19
5602 | 33 | 13
5603 | 16 | 20
5604 | 18 | 16
5605 | 23 | 20
5606 | 18 | 26
5607 | 22 | 16
5608 | 21 | 22
5609 | 18 | 18
5610 | 29 | 13
5611 | 22 | 15
5612 | 25 | 24
5613 | 19 | 16
5614 | 16 | 20
5615 | 21 | 23
5616 | 21 | 17
5617 | 25 | 21
5618 | 22 | 17
5619 | 11 | 23
5620 | 18 | 19
5621 | 15 | 19
5622 | 26 | 12
5623 | 26 | 15
5624 | 29 | 17
5625 | 16 | 12
5626 | 19 | 25
5627 | 25 | 19
5628 | 18 | 17
5629 | 22 | 14
5630 | 23 | 22
5631 | 15 | 14
5632 | 17 | 16
5633 | 22 | 12
5634 | 16 | 22
5635 | 22 | 12
5636 | 26 | 15
5637 | 26 | 21
5638 | 17 | 14
5639 | 18 | 25
5640 | 16 | 16
5641 | 15 | 9
5642 | 24 | 18
5643 | 22 | 22
5644 | 27 | 19
5645 | 19 | 18
5646 | 30 | 18
5647 | 13 | 15
5648 | 15 | 14
5649 | 22 | 18
5650 | 15 | 17
5651 | 19 | 16
5652 | 17 | 21
5653 | 22 | 21
5654 | 10 | 24
5655 | 22 | 19
5656 | 24 | 12
5657 | 20 | 17
5658 | 26 | 23
5659 | 20 | 12
5660 | 28 | 23
5661 | 25 | 17
5662 | 26 | 12
5663 | 25 | 12
5664 | 18 | 15
5665 | 17 | 21
5666 | 20 | 24
5667 | 22 | 18
5668 | 16 | 24
5669 | 25 | 20
5670 | 19 | 15
5671 | 22 | 17
5672 | 24 | 11
5673 | 20 | 17
5674 | 13 | 20
5675 | 18 | 12
5676 | 20 | 17
5677 | 24 | 16
5678 | 23 | 19
5679 | 17 | 22
5680 | 30 | 17
5681 | 28 | 13
5682 | 19 | 14
5683 | 26 | 22
5684 | 17 | 21
5685 | 19 | 16
5686 | 16 | 18
5687 | 21 | 16
5688 | 13 | 13
5689 | 16 | 20
5690 | 26 | 13
5691 | 9 | 15
5692 | 22 | 22
5693 | 12 | 16
5694 | 17 | 24
5695 | 22 | 21
5696 | 16 | 22
5697 | 12 | 18
5698 | 16 | 20
5699 | 16 | 13
5700 | 23 | 20
5701 | 21 | 18
5702 | 20 | 13
5703 | 19 | 17
5704 | 19 | 22
5705 | 24 | 19
5706 | 27 | 22
5707 | 21 | 13
5708 | 17 | 20
5709 | 23 | 19
5710 | 13 | 15
5711 | 24 | 19
5712 | 19 | 24
5713 | 17 | 19
5714 | 18 | 26
5715 | 16 | 18
5716 | 27 | 18
5717 | 18 | 19
5718 | 23 | 20
5719 | 22 | 15
5720 | 17 | 25
5721 | 24 | 18
5722 | 24 | 15
5723 | 23 | 11
5724 | 18 | 24
5725 | 23 | 14
5726 | 19 | 20
5727 | 20 | 17
5728 | 20 | 19
5729 | 12 | 17
5730 | 22 | 23
5731 | 22 | 20
5732 | 23 | 18
5733 | 15 | 19
5734 | 16 | 22
5735 | 18 | 24
5736 | 19 | 14
5737 | 24 | 19
5738 | 17 | 23
5739 | 16 | 23
5740 | 15 | 15
5741 | 10 | 22
5742 | 15 | 21
5743 | 25 | 15
5744 | 23 | 13
5745 | 33 | 14
5746 | 14 | 15
5747 | 10 | 16
5748 | 23 | 21
5749 | 16 | 19
5750 | 22 | 20
5751 | 22 | 18
5752 | 21 | 22
5753 | 16 | 21
5754 | 18 | 16
5755 | 24 | 24
5756 | 22 | 17
5757 | 23 | 15
5758 | 20 | 24
5759 | 17 | 17
5760 | 21 | 16
5761 | 22 | 13
5762 | 16 | 21
5763 | 24 | 19
5764 | 22 | 21
5765 | 28 | 22
5766 | 28 | 14
5767 | 27 | 19
5768 | 20 | 22
5769 | 21 | 32
5770 | 20 | 18
5771 | 20 | 10
5772 | 17 | 16
5773 | 19 | 12
5774 | 21 | 15
5775 | 14 | 18
5776 | 23 | 22
5777 | 20 | 19
5778 | 14 | 13
5779 | 25 | 24
5780 | 16 | 10
5781 | 19 | 18
5782 | 19 | 21
5783 | 23 | 15
5784 | 29 | 20
5785 | 20 | 19
5786 | 15 | 18
5787 | 18 | 22
5788 | 18 | 16
5789 | 19 | 15
5790 | 25 | 18
5791 | 15 | 17
5792 | 19 | 16
5793 | 30 | 18
5794 | 26 | 25
5795 | 21 | 15
5796 | 26 | 19
5797 | 18 | 19
5798 | 19 | 15
5799 | 29 | 15
5800 | 22 | 17
5801 | 22 | 15
5802 | 14 | 13
5803 | 15 | 13
5804 | 17 | 12
5805 | 15 | 14
5806 | 13 | 16
5807 | 21 | 19
5808 | 21 | 24
5809 | 26 | 21
5810 | 23 | 15
5811 | 26 | 11
5812 | 26 | 21
5813 | 21 | 12
5814 | 12 | 14
5815 | 15 | 27
5816 | 18 | 18
5817 | 14 | 20
5818 | 17 | 24
5819 | 26 | 12
5820 | 23 | 18
5821 | 25 | 27
5822 | 23 | 28
5823 | 19 | 26
5824 | 19 | 18
5825 | 13 | 18
5826 | 17 | 18
5827 | 20 | 14
5828 | 21 | 15
5829 | 20 | 23
5830 | 24 | 19
5831 | 18 | 10
5832 | 28 | 12
5833 | 13 | 20
5834 | 19 | 19
5835 | 28 | 16
5836 | 29 | 21
5837 | 17 | 18
5838 | 16 | 17
5839 | 18 | 16
5840 | 14 | 13
5841 | 21 | 26
5842 | 20 | 22
5843 | 16 | 16
5844 | 11 | 30
5845 | 19 | 18
5846 | 21 | 22
5847 | 19 | 19
5848 | 17 | 16
5849 | 24 | 13
5850 | 26 | 26
5851 | 22 | 20
5852 | 24 | 23
5853 | 14 | 22
5854 | 22 | 14
5855 | 14 | 20
5856 | 9 | 22
5857 | 16 | 22
5858 | 24 | 23
5859 | 21 | 20
5860 | 23 | 24
5861 | 20 | 22
5862 | 16 | 19
5863 | 18 | 19
5864 | 15 | 18
5865 | 20 | 28
5866 | 18 | 20
5867 | 16 | 19
5868 | 12 | 23
5869 | 21 | 18
5870 | 15 | 18
5871 | 20 | 15
5872 | 18 | 18
5873 | 23 | 17
5874 | 28 | 20
5875 | 19 | 19
5876 | 15 | 11
5877 | 18 | 21
5878 | 19 | 20
5879 | 19 | 17
5880 | 26 | 22
5881 | 15 | 26
5882 | 22 | 25
5883 | 17 | 20
5884 | 25 | 15
5885 | 29 | 21
5886 | 20 | 18
5887 | 24 | 11
5888 | 17 | 18
5889 | 19 | 20
5890 | 21 | 23
5891 | 13 | 26
5892 | 19 | 21
5893 | 19 | 22
5894 | 21 | 15
5895 | 14 | 23
5896 | 14 | 15
5897 | 22 | 14
5898 | 19 | 18
5899 | 19 | 14
5900 | 17 | 19
5901 | 33 | 22
5902 | 13 | 17
5903 | 20 | 22
5904 | 22 | 18
5905 | 24 | 19
5906 | 22 | 16
5907 | 18 | 25
5908 | 20 | 10
5909 | 23 | 21
5910 | 20 | 25
5911 | 17 | 17
5912 | 11 | 24
5913 | 18 | 15
5914 | 21 | 20
5915 | 23 | 15
5916 | 21 | 18
5917 | 20 | 21
5918 | 19 | 15
5919 | 18 | 20
5920 | 22 | 16
5921 | 20 | 16
5922 | 19 | 32
5923 | 22 | 11
5924 | 13 | 16
5925 | 19 | 21
5926 | 16 | 17
5927 | 20 | 28
5928 | 22 | 16
5929 | 29 | 16
5930 | 16 | 17
5931 | 9 | 18
5932 | 21 | 16
5933 | 18 | 16
5934 | 20 | 21
5935 | 21 | 29
5936 | 26 | 9
5937 | 19 | 23
5938 | 10 | 16
5939 | 19 | 21
5940 | 24 | 15
5941 | 19 | 17
5942 | 25 | 14
5943 | 12 | 27
5944 | 18 | 23
5945 | 16 | 24
5946 | 20 | 17
5947 | 18 | 22
5948 | 23 | 14
5949 | 20 | 11
5950 | 21 | 21
5951 | 26 | 20
5952 | 18 | 17
5953 | 21 | 22
5954 | 17 | 21
5955 | 11 | 17
5956 | 9 | 24
5957 | 17 | 22
5958 | 17 | 23
5959 | 19 | 19
5960 | 21 | 24
5961 | 24 | 16
5962 | 16 | 17
5963 | 18 | 14
5964 | 18 | 10
5965 | 19 | 20
5966 | 18 | 14
5967 | 24 | 18
5968 | 19 | 27
5969 | 25 | 23
5970 | 30 | 15
5971 | 33 | 20
5972 | 11 | 13
5973 | 16 | 19
5974 | 22 | 18
5975 | 18 | 19
5976 | 29 | 20
5977 | 13 | 25
5978 | 21 | 21
5979 | 16 | 20
5980 | 17 | 20
5981 | 15 | 17
5982 | 18 | 17
5983 | 19 | 20
5984 | 26 | 15
5985 | 19 | 19
5986 | 22 | 26
5987 | 26 | 14
5988 | 20 | 25
5989 | 22 | 20
5990 | 22 | 25
5991 | 24 | 25
5992 | 19 | 19
5993 | 24 | 16
5994 | 23 | 21
5995 | 19 | 15
5996 | 26 | 16
5997 | 23 | 20
5998 | 25 | 14
5999 | 15 | 15
6000 | 25 | 19
6001 | 15 | 20
6002 | 17 | 13
6003 | 19 | 18
6004 | 18 | 17
6005 | 20 | 17
6006 | 18 | 20
6007 | 9 | 23
6008 | 23 | 13
6009 | 13 | 29
6010 | 30 | 18
6011 | 23 | 19
6012 | 19 | 15
6013 | 22 | 16
6014 | 15 | 18
6015 | 22 | 28
6016 | 20 | 22
6017 | 10 | 17
6018 | 28 | 13
6019 | 20 | 19
6020 | 20 | 23
6021 | 27 | 13
6022 | 25 | 28
6023 | 17 | 17
6024 | 22 | 27
6025 | 24 | 23
6026 | 12 | 15
6027 | 15 | 21
6028 | 26 | 17
6029 | 24 | 20
6030 | 21 | 11
6031 | 16 | 16
6032 | 22 | 20
6033 | 11 | 20
6034 | 19 | 30
6035 | 22 | 18
6036 | 22 | 21
6037 | 23 | 19
6038 | 23 | 25
6039 | 24 | 14
6040 | 23 | 22
6041 | 12 | 14
6042 | 16 | 21
6043 | 17 | 18
6044 | 20 | 12
6045 | 14 | 22
6046 | 19 | 17
6047 | 21 | 21
6048 | 21 | 13
6049 | 13 | 20
6050 | 21 | 18
6051 | 16 | 20
6052 | 32 | 21
6053 | 15 | 21
6054 | 18 | 19
6055 | 23 | 11
6056 | 23 | 13
6057 | 25 | 23
6058 | 16 | 7
6059 | 22 | 22
6060 | 23 | 21
6061 | 9 | 28
6062 | 22 | 25
6063 | 21 | 15
6064 | 17 | 20
6065 | 22 | 18
6066 | 16 | 19
6067 | 19 | 26
6068 | 20 | 12
6069 | 21 | 19
6070 | 29 | 17
6071 | 10 | 25
6072 | 26 | 16
6073 | 24 | 20
6074 | 16 | 17
6075 | 18 | 6
6076 | 16 | 24
6077 | 22 | 29
6078 | 20 | 24
6079 | 22 | 21
6080 | 18 | 14
6081 | 16 | 14
6082 | 18 | 16
6083 | 20 | 26
6084 | 14 | 18
6085 | 21 | 17
6086 | 20 | 22
6087 | 19 | 19
6088 | 13 | 19
6089 | 18 | 18
6090 | 20 | 21
6091 | 15 | 21
6092 | 17 | 16
6093 | 19 | 21
6094 | 25 | 27
6095 | 15 | 20
6096 | 24 | 19
6097 | 16 | 24
6098 | 30 | 16
6099 | 16 | 25
6100 | 17 | 24
6101 | 22 | 23
6102 | 31 | 17
6103 | 12 | 10
6104 | 17 | 17
6105 | 28 | 21
6106 | 15 | 29
6107 | 26 | 22
6108 | 11 | 23
6109 | 20 | 32
6110 | 16 | 18
6111 | 22 | 15
6112 | 26 | 21
6113 | 20 | 21
6114 | 16 | 11
6115 | 24 | 20
6116 | 17 | 19
6117 | 26 | 17
6118 | 12 | 18
6119 | 13 | 17
6120 | 22 | 24
6121 | 19 | 23
6122 | 21 | 19
6123 | 14 | 19
6124 | 22 | 14
6125 | 16 | 16
6126 | 21 | 25
6127 | 20 | 18
6128 | 12 | 28
6129 | 21 | 22
6130 | 21 | 30
6131 | 19 | 20
6132 | 24 | 15
6133 | 22 | 20
6134 | 18 | 15
6135 | 15 | 17
6136 | 15 | 13
6137 | 25 | 20
6138 | 20 | 21
6139 | 19 | 16
6140 | 22 | 19
6141 | 16 | 23
6142 | 20 | 29
6143 | 19 | 11
6144 | 23 | 13
6145 | 11 | 16
6146 | 20 | 21
6147 | 23 | 18
6148 | 23 | 21
6149 | 10 | 14
6150 | 19 | 21
6151 | 15 | 21
6152 | 23 | 21
6153 | 20 | 18
6154 | 17 | 18
6155 | 17 | 29
6156 | 16 | 23
6157 | 17 | 15
6158 | 15 | 17
6159 | 19 | 17
6160 | 17 | 14
6161 | 23 | 26
6162 | 17 | 21
6163 | 23 | 10
6164 | 19 | 18
6165 | 23 | 27
6166 | 19 | 20
6167 | 21 | 18
6168 | 21 | 21
6169 | 18 | 18
6170 | 25 | 15
6171 | 25 | 12
6172 | 21 | 13
6173 | 16 | 25
6174 | 16 | 17
6175 | 27 | 24
6176 | 22 | 14
6177 | 28 | 23
6178 | 18 | 15
6179 | 20 | 15
6180 | 15 | 22
6181 | 26 | 20
6182 | 14 | 17
6183 | 14 | 11
6184 | 13 | 27
6185 | 10 | 20
6186 | 21 | 13
6187 | 20 | 17
6188 | 13 | 15
6189 | 16 | 22
6190 | 23 | 13
6191 | 24 | 18
6192 | 24 | 21
6193 | 27 | 16
6194 | 15 | 24
6195 | 25 | 22
6196 | 22 | 14
6197 | 10 | 20
6198 | 17 | 25
6199 | 24 | 19
6200 | 21 | 11
6201 | 20 | 21
6202 | 17 | 19
6203 | 21 | 18
6204 | 17 | 15
6205 | 24 | 17
6206 | 21 | 12
6207 | 24 | 20
6208 | 22 | 23
6209 | 22 | 23
6210 | 17 | 18
6211 | 16 | 25
6212 | 24 | 18
6213 | 20 | 15
6214 | 18 | 9
6215 | 11 | 26
6216 | 18 | 18
6217 | 16 | 20
6218 | 29 | 20
6219 | 19 | 18
6220 | 19 | 18
6221 | 28 | 23
6222 | 17 | 16
6223 | 16 | 18
6224 | 19 | 19
6225 | 27 | 25
6226 | 18 | 26
6227 | 20 | 23
6228 | 18 | 18
6229 | 15 | 20
6230 | 22 | 23
6231 | 17 | 12
6232 | 26 | 16
6233 | 30 | 19
6234 | 24 | 18
6235 | 16 | 16
6236 | 20 | 15
6237 | 11 | 17
6238 | 30 | 21
6239 | 13 | 10
6240 | 18 | 16
6241 | 15 | 22
6242 | 13 | 21
6243 | 17 | 21
6244 | 14 | 17
6245 | 18 | 18
6246 | 14 | 22
6247 | 16 | 17
6248 | 19 | 23
6249 | 21 | 21
6250 | 15 | 23
6251 | 24 | 28
6252 | 18 | 23
6253 | 24 | 22
6254 | 25 | 16
6255 | 25 | 23
6256 | 22 | 26
6257 | 13 | 22
6258 | 30 | 18
6259 | 18 | 15
6260 | 24 | 22
6261 | 15 | 14
6262 | 21 | 14
6263 | 17 | 30
6264 | 22 | 19
6265 | 18 | 18
6266 | 23 | 15
6267 | 15 | 22
6268 | 25 | 23
6269 | 19 | 14
6270 | 20 | 17
6271 | 18 | 32
6272 | 22 | 22
6273 | 19 | 17
6274 | 23 | 19
6275 | 19 | 19
6276 | 21 | 24
6277 | 25 | 23
6278 | 22 | 21
6279 | 20 | 15
6280 | 24 | 19
6281 | 23 | 22
6282 | 25 | 21
6283 | 19 | 20
6284 | 27 | 24
6285 | 19 | 20
6286 | 25 | 17
6287 | 21 | 18
6288 | 21 | 21
6289 | 16 | 18
6290 | 27 | 22
6291 | 22 | 22
6292 | 25 | 18
6293 | 27 | 22
6294 | 16 | 24
6295 | 18 | 17
6296 | 33 | 19
6297 | 19 | 22
6298 | 13 | 18
6299 | 16 | 14
6300 | 23 | 18
6301 | 22 | 19
6302 | 23 | 21
6303 | 15 | 15
6304 | 21 | 21
6305 | 16 | 16
6306 | 20 | 16
6307 | 22 | 21
6308 | 24 | 27
6309 | 23 | 19
6310 | 14 | 15
6311 | 21 | 21
6312 | 21 | 23
6313 | 19 | 16
6314 | 12 | 18
6315 | 14 | 26
6316 | 18 | 12
6317 | 17 | 11
6318 | 22 | 19
6319 | 27 | 20
6320 | 21 | 21
6321 | 19 | 23
6322 | 22 | 20
6323 | 19 | 19
6324 | 22 | 15
6325 | 15 | 19
6326 | 20 | 16
6327 | 23 | 20
6328 | 12 | 8
6329 | 23 | 21
6330 | 15 | 17
6331 | 28 | 17
6332 | 18 | 24
6333 | 18 | 24
6334 | 21 | 20
6335 | 24 | 21
6336 | 14 | 14
6337 | 17 | 27
6338 | 28 | 22
6339 | 26 | 17
6340 | 21 | 23
6341 | 11 | 19
6342 | 16 | 17
6343 | 20 | 22
6344 | 21 | 15
6345 | 17 | 20
6346 | 24 | 24
6347 | 15 | 20
6348 | 22 | 15
6349 | 24 | 9
6350 | 23 | 19
6351 | 21 | 12
6352 | 24 | 23
6353 | 22 | 20
6354 | 17 | 14
6355 | 20 | 24
6356 | 18 | 13
6357 | 18 | 20
6358 | 21 | 21
6359 | 19 | 24
6360 | 23 | 27
6361 | 15 | 18
6362 | 26 | 16
6363 | 18 | 19
6364 | 11 | 22
6365 | 22 | 20
6366 | 34 | 18
6367 | 20 | 18
6368 | 25 | 21
6369 | 14 | 16
6370 | 19 | 19
6371 | 22 | 13
6372 | 16 | 15
6373 | 29 | 13
6374 | 19 | 17
6375 | 25 | 16
6376 | 20 | 25
6377 | 16 | 21
6378 | 18 | 15
6379 | 27 | 23
6380 | 26 | 18
6381 | 23 | 22
6382 | 27 | 27
6383 | 16 | 14
6384 | 25 | 20
6385 | 23 | 15
6386 | 16 | 17
6387 | 18 | 25
6388 | 26 | 17
6389 | 19 | 28
6390 | 23 | 14
6391 | 20 | 24
6392 | 20 | 27
6393 | 18 | 23
6394 | 19 | 24
6395 | 21 | 19
6396 | 14 | 30
6397 | 22 | 18
6398 | 24 | 25
6399 | 21 | 18
6400 | 13 | 27
6401 | 14 | 10
6402 | 20 | 10
6403 | 16 | 23
6404 | 16 | 22
6405 | 18 | 12
6406 | 15 | 16
6407 | 22 | 22
6408 | 24 | 21
6409 | 19 | 19
6410 | 22 | 30
6411 | 16 | 16
6412 | 23 | 13
6413 | 26 | 21
6414 | 20 | 11
6415 | 28 | 15
6416 | 20 | 20
6417 | 18 | 20
6418 | 23 | 20
6419 | 17 | 23
6420 | 23 | 25
6421 | 23 | 18
6422 | 14 | 31
6423 | 15 | 24
6424 | 27 | 22
6425 | 24 | 19
6426 | 17 | 25
6427 | 22 | 20
6428 | 21 | 14
6429 | 21 | 16
6430 | 25 | 15
6431 | 13 | 30
6432 | 24 | 21
6433 | 15 | 22
6434 | 23 | 16
6435 | 32 | 10
6436 | 16 | 24
6437 | 23 | 15
6438 | 22 | 18
